"stock","return_year","ttl_age","fw_age","escapement","catch","fertilized","hatchery_release","escapement_data_source","catch_data_source","age_data_source","stockid_source","brood_year"
"HUC",1978,4,2,1386.13861386139,758.811881188119,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1978,5,2,5475.24752475248,2997.30693069307,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1978,6,2,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1978,4,3,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1978,5,3,138.613861386139,75.8811881188119,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1978,6,3,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1979,3,2,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1979,4,2,17000,104964.8,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1979,5,2,1600,9879.04,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1979,6,2,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1979,4,3,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1979,5,3,1400,8644.16,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1979,6,3,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1980,3,2,0,0,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1980,4,2,11165,25431.0294117647,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1980,5,2,9135,20807.2058823529,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1980,6,2,0,0,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1980,4,3,0,0,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1980,5,3,406,924.764705882353,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1980,6,3,0,0,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1981,3,2,0,0,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1981,4,2,28121.2121212121,57094.7878787879,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1981,5,2,29878.7878787879,60663.2121212121,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1981,6,2,0,0,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1981,4,3,0,0,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1981,5,3,0,0,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1981,6,3,0,0,1,0,"fishery officer","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1982,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1982,4,2,9175,2740.5,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1982,5,2,27525,8221.5,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1982,6,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1982,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1982,5,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1982,6,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1983,3,2,313.131313131313,42.6969696969697,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1983,4,2,10020.202020202,1366.30303030303,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1983,5,2,20666.6666666667,2818,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1983,6,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1983,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1983,5,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1983,6,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records","scale sampling","assumed run timing",NA
"HUC",1984,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1984,4,2,24466.6666666667,2044,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1984,5,2,40036.3636363636,3344.72727272727,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1984,6,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1984,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1984,5,3,741.414141414141,61.9393939393939,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1984,6,3,8155.55555555555,681.333333333333,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1985,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1985,4,2,2405,58.37,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1985,5,2,16095,390.63,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1985,6,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1985,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1985,5,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1985,6,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1986,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1986,4,2,351,2.7,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1986,5,2,3315,25.5,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1986,6,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1986,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1986,5,3,117,0.9,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1986,6,3,117,0.9,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1987,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1987,4,2,24024,6924.06,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1987,5,2,5852,1686.63,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1987,6,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1987,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1987,5,3,616,177.54,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1987,6,3,308,88.77,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1988,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1988,4,2,12090,538.2,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1988,5,2,27807,1237.86,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1988,6,2,403,17.94,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1988,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1988,5,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1988,6,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1989,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1989,4,2,23954,33.04,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1989,5,2,15834,21.84,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1989,6,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1989,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1989,5,3,406,0.56,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1989,6,3,406,0.56,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1990,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1990,4,2,6343.43434343434,161.818181818182,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1990,5,2,25056.5656565657,639.181818181818,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1990,6,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1990,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1990,5,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1990,6,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1991,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1991,4,2,27051,7948.45,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1991,5,2,11049,3246.55,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1991,6,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1991,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1991,5,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1991,6,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1992,3,2,0,0,1,70000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1992,4,2,12742,4173.12,1,70000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1992,5,2,14958,4898.88,1,70000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1992,6,2,0,0,1,70000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1992,4,3,0,0,1,70000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1992,5,3,0,0,1,70000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1992,6,3,0,0,1,70000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1993,3,2,0,0,1,659000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1993,4,2,28880,5878.24,1,659000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1993,5,2,151620,30860.76,1,659000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1993,6,2,0,0,1,659000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1993,4,3,0,0,1,659000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1993,5,3,0,0,1,659000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1993,6,3,0,0,1,659000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1994,3,2,1566,3167.82,1,658000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1994,4,2,11832,23934.64,1,658000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1994,5,2,3480,7039.6,1,658000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1994,6,2,522,1055.94,1,658000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1994,4,3,0,0,1,658000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1994,5,3,0,0,1,658000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1994,6,3,0,0,1,658000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1995,3,2,0,0,1,206000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1995,4,2,704,14.24,1,206000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1995,5,2,3608,72.98,1,206000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1995,6,2,88,1.78,1,206000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1995,4,3,0,0,1,206000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1995,5,3,0,0,1,206000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1995,6,3,0,0,1,206000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1996,3,2,0,0,1,862000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1996,4,2,52707.2648221344,1681.52893280632,1,862000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1996,5,2,7192.73517786561,229.471067193676,1,862000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1996,6,2,0,0,1,862000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1996,4,3,0,0,1,862000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1996,5,3,0,0,1,862000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1996,6,3,0,0,1,862000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","assumed run timing",NA
"HUC",1997,3,2,0,0,1,1025000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1997,4,2,5133.33333333333,1490.33333333333,1,1025000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1997,5,2,37800,10974.2727272727,1,1025000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1997,6,2,933.333333333333,270.969696969697,1,1025000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1997,4,3,0,0,1,1025000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1997,5,3,2333.33333333333,677.424242424242,1,1025000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1997,6,3,0,0,1,1025000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1998,3,2,280.854395604396,82.9481043956044,0,860000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1998,4,2,8118.63186813187,2397.77313186813,0,860000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1998,5,2,81087.9212454212,23948.6704212454,0,860000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1998,6,2,0,0,0,860000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1998,4,3,0,0,0,860000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1998,5,3,280.854395604396,82.9481043956044,0,860000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1998,6,3,2331.7380952381,688.660238095238,0,860000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1999,3,2,0,0,1,1200000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1999,4,2,2653.46534653465,259.207920792079,1,1200000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1999,5,2,8756.43564356436,855.386138613861,1,1200000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1999,6,2,1194.05940594059,116.643564356436,1,1200000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1999,4,3,0,0,1,1200000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1999,5,3,796.039603960396,77.7623762376238,1,1200000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",1999,6,3,0,0,1,1200000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2000,3,2,0,0,0,1900000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2000,4,2,23092,233.68,0,1900000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2000,5,2,2008,20.32,0,1900000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2000,6,2,0,0,0,1900000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2000,4,3,0,0,0,1900000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2000,5,3,0,0,0,1900000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2000,6,3,0,0,0,1900000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2001,3,2,0,0,0,2100000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2001,4,2,5655.26646577701,579.735858803272,0,2100000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2001,5,2,13355.8725785622,1369.14472664658,0,2100000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2001,6,2,115.64786913474,11.8553594489884,0,2100000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2001,4,3,0,0,0,2100000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2001,5,3,164.391304347826,16.8521739130435,0,2100000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2001,6,3,608.821782178218,62.4118811881188,0,2100000,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2002,3,2,0,0,0,2300000,"fence count","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2002,4,2,5356.57894653,1183.8947366568,0,2300000,"fence count","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2002,5,2,10713.15789483,2367.7894737048,0,2300000,"fence count","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2002,6,2,0,0,0,2300000,"fence count","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2002,4,3,0,0,0,2300000,"fence count","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2002,5,3,116.44736898,25.7368422288,0,2300000,"fence count","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2002,6,3,1513.81578966,334.5789474096,0,2300000,"fence count","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2003,3,2,0,0,0,783000,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2003,4,2,1392.666,100.01874,0,783000,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2003,5,2,908.259,65.22951,0,783000,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2003,6,2,0,0,0,783000,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2003,4,3,0,0,0,783000,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2003,5,3,999.075,71.75175,0,783000,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2003,6,3,0,0,0,783000,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2004,3,2,12.6490824843375,0.0486503172474517,0,755300,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2004,4,2,1183.29124814796,4.55112018518446,0,755300,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2004,5,2,1309.26483431255,5.03563397812519,0,755300,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2004,6,2,16.6337177381013,0.0639758374542357,0,755300,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2004,4,3,0,0,0,755300,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2004,5,3,53.0168628578773,0.203911010991836,0,755300,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2004,6,3,25.1442544591749,0.0967086709968265,0,755300,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2005,3,2,6.32454124216873,1.4643745491483,0,97750,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2005,4,2,591.64562407398,136.988717574052,0,97750,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2005,5,2,654.632417156274,151.572582741568,0,97750,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2005,6,2,8.31685886905064,1.92567270737249,0,97750,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2005,4,3,0,0,0,97750,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2005,5,3,26.5084314289387,6.13772143085426,0,97750,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2005,6,3,12.5721272295874,2.91093099700448,0,97750,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2006,3,2,17.5141142090826,1.44491442224932,0,1558240,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2006,4,2,1638.40326666641,135.168269499979,0,1558240,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2006,5,2,1812.82823212507,149.558329150318,0,1558240,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2006,6,2,23.0313014835249,1.9000823723908,0,1558240,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2006,4,3,0,0,0,1558240,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2006,5,3,73.4079639570609,6.05615702645753,0,1558240,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2006,6,3,34.8151215588575,2.87224752860575,0,1558240,"fence count","commercial + FN catch records + creel survey",NA,"MLE run timing model",NA
"HUC",2007,3,2,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2007,4,2,527.728038761323,11.8633263113545,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2007,5,2,11141.4182641668,250.459082578471,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2007,6,2,139.561828523278,3.13734990520329,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2007,4,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2007,5,3,691.291868548557,15.5402412049716,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2007,6,3,0,0,1,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","MLE run timing model",NA
"HUC",2008,3,2,786,0,0,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","escapement",NA
"HUC",2008,4,2,8646,0,0,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","escapement",NA
"HUC",2008,5,2,3668,0,0,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","escapement",NA
"HUC",2008,6,2,0,0,0,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","escapement",NA
"HUC",2008,4,3,0,0,0,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","escapement",NA
"HUC",2008,5,3,0,0,0,0,"AUC survey - Clemens","commercial + FN catch records + creel survey","scale sampling","escapement",NA
